ID_OSOBNIKA,GENERACJA,WARTOSC_OSOBNIKA,EWALUACJA,FITNESS
809,9,105,8.62069,0.0113113
810,9,107,8.62069,0.0113113
811,9,107,8.62069,0.0113113
812,9,107,8.62069,0.0113113
813,9,107,8.62069,0.0113113
814,9,107,8.62069,0.0113113
815,9,107,8.62069,0.0113113
816,9,107,8.62069,0.0113113
817,9,107,10,0.0131211
818,9,107,8.62069,0.0113113
819,9,106,8.62069,0.0113113
820,9,107,8.62069,0.0113113
821,9,107,8.62069,0.0113113
822,9,123,8.62069,0.0113113
823,9,111,8.62069,0.0113113
824,9,103,8.62069,0.0113113
825,9,107,8.62069,0.0113113
826,9,107,8.62069,0.0113113
827,9,107,8.62069,0.0113113
828,9,107,8.62069,0.0113113
829,9,107,8.62069,0.0113113
830,9,107,8.62069,0.0113113
831,9,75,4.09836,0.00537751
832,9,43,8.62069,0.0113113
833,9,107,8.62069,0.0113113
834,9,107,8.62069,0.0113113
835,9,107,8,0.0104969
836,9,107,8.62069,0.0113113
837,9,107,8.62069,0.0113113
838,9,99,8.62069,0.0113113
839,9,107,8.62069,0.0113113
840,9,107,8.62069,0.0113113
841,9,107,8.62069,0.0113113
842,9,106,8.62069,0.0113113
843,9,107,8.62069,0.0113113
844,9,107,8.62069,0.0113113
845,9,107,9.90099,0.0129912
846,9,107,9.90099,0.0129912
847,9,107,8.62069,0.0113113
848,9,107,8.62069,0.0113113
849,9,107,8.62069,0.0113113
850,9,107,8.62069,0.0113113
851,9,107,10,0.0131211
852,9,78,8.62069,0.0113113
853,9,110,8.62069,0.0113113
854,9,107,8.62069,0.0113113
855,9,107,8.62069,0.0113113
856,9,107,10,0.0131211
857,9,107,10,0.0131211
858,9,111,8.62069,0.0113113
859,9,107,8.62069,0.0113113
860,9,235,8.62069,0.0113113
861,9,235,7.35294,0.00964788
862,9,235,4.09836,0.00537751
863,9,239,4.09836,0.00537751
864,9,239,8.62069,0.0113113
865,9,107,9.61538,0.0126165
866,9,43,9.61538,0.0126165
867,9,107,4.09836,0.00537751
868,9,105,7.35294,0.00964788
869,9,99,4.09836,0.00537751
870,9,59,6.71141,0.00880612
871,9,107,8,0.0104969
872,9,109,8,0.0104969
873,9,45,4.09836,0.00537751
874,9,123,8,0.0104969
875,9,105,8,0.0104969
876,9,99,9.61538,0.0126165
877,9,104,7.35294,0.00964788
878,9,106,7.35294,0.00964788
879,9,122,7.35294,0.00964788
880,9,123,7.35294,0.00964788
881,9,106,7.35294,0.00964788
882,9,74,7.35294,0.00964788
883,9,109,7.35294,0.00964788
884,9,105,7.35294,0.00964788
885,9,105,6.71141,0.00880612
886,9,105,8,0.0104969
887,9,105,7.35294,0.00964788
888,9,105,7.35294,0.00964788
889,9,105,7.35294,0.00964788
890,9,105,7.35294,0.00964788
891,9,105,7.35294,0.00964788
892,9,104,7.35294,0.00964788
893,9,106,7.35294,0.00964788
894,9,105,0.716332,0.000939908
895,9,105,0.716332,0.000939908
896,9,105,0.211685,0.000277754
897,9,105,0.211685,0.000277754
898,9,105,0.88968,0.00116736
899,9,105,0.716332,0.000939908
900,9,105,3.37838,0.00443281
901,10,99,4.09836,0.00585321
902,10,99,8.62069,0.0123119
903,10,99,8.62069,0.0123119
904,10,99,8.62069,0.0123119
905,10,103,8.62069,0.0123119
906,10,99,8.62069,0.0123119
907,10,35,8.62069,0.0123119
908,10,103,8.62069,0.0123119
909,10,99,7.35294,0.0105014
910,10,99,8.62069,0.0123119
911,10,99,8.62069,0.0123119
912,10,99,8.62069,0.0123119
913,10,99,8.62069,0.0123119
914,10,107,8.62069,0.0123119
915,10,107,8.62069,0.0123119
916,10,107,8.62069,0.0123119
917,10,107,8.62069,0.0123119
918,10,107,8.62069,0.0123119
919,10,99,8,0.0114255
920,10,107,8.62069,0.0123119
921,10,105,8.62069,0.0123119
922,10,107,4.09836,0.00585321
923,10,43,10,0.0142818
924,10,107,6.09756,0.00870844
925,10,107,8.62069,0.0123119
926,10,107,8.62069,0.0123119
927,10,106,8.62069,0.0123119
928,10,107,8.62069,0.0123119
929,10,107,8.62069,0.0123119
930,10,107,8.62069,0.0123119
931,10,106,8.62069,0.0123119
932,10,107,8.62069,0.0123119
933,10,107,8.62069,0.0123119
934,10,123,8.62069,0.0123119
935,10,111,8.62069,0.0123119
936,10,231,4.09836,0.00585321
937,10,235,8.62069,0.0123119
938,10,235,8.62069,0.0123119
939,10,235,8.62069,0.0123119
940,10,235,8,0.0114255
941,10,235,8.62069,0.0123119
942,10,235,8.62069,0.0123119
943,10,235,8.62069,0.0123119
944,10,234,8.62069,0.0123119
945,10,235,8.62069,0.0123119
946,10,235,8.62069,0.0123119
947,10,235,8.62069,0.0123119
948,10,227,8.62069,0.0123119
949,10,235,8.62069,0.0123119
950,10,235,9.90099,0.0141404
951,10,235,8.62069,0.0123119
952,10,234,8.62069,0.0123119
953,10,235,8.62069,0.0123119
954,10,235,8.62069,0.0123119
955,10,235,10,0.0142818
956,10,235,8.62069,0.0123119
957,10,235,8.62069,0.0123119
958,10,235,8.62069,0.0123119
959,10,251,7.35294,0.0105014
960,10,235,4.09836,0.00585321
961,10,235,8.62069,0.0123119
962,10,238,9.61538,0.0137325
963,10,235,4.09836,0.00585321
964,10,235,7.35294,0.0105014
965,10,235,4.09836,0.00585321
966,10,235,6.71141,0.00958513
967,10,239,8,0.0114255
968,10,235,4.52489,0.00646237
969,10,235,4.09836,0.00585321
970,10,235,8,0.0114255
971,10,233,9.61538,0.0137325
972,10,227,7.35294,0.0105014
973,10,235,7.35294,0.0105014
974,10,237,7.35294,0.0105014
975,10,251,7.35294,0.0105014
976,10,233,7.35294,0.0105014
977,10,227,7.35294,0.0105014
978,10,236,7.35294,0.0105014
979,10,234,7.35294,0.0105014
980,10,250,6.71141,0.00958513
981,10,251,8,0.0114255
982,10,234,7.35294,0.0105014
983,10,237,7.35294,0.0105014
984,10,233,7.35294,0.0105014
985,10,233,7.35294,0.0105014
986,10,233,7.35294,0.0105014
987,10,233,7.35294,0.0105014
988,10,233,7.35294,0.0105014
989,10,233,0.716332,0.00102305
990,10,233,0.211685,0.000302325
991,10,233,0.841043,0.00120116
992,10,232,0.0646162,9.22838e-05
993,10,234,0.0646162,9.22838e-05
994,10,233,0.0646162,9.22838e-05
995,10,233,0.0606649,8.66406e-05
996,10,233,0.0606649,8.66406e-05
997,10,233,0.211685,0.000302325
998,10,233,0.356633,0.000509338
999,10,233,0.224417,0.000320508
1000,10,233,0.680735,0.000972215
1001,11,107,8.62069,0.0377058
1002,11,107,8.62069,0.0377058
1003,11,107,8.62069,0.0377058
1004,11,107,8.62069,0.0377058
1005,11,107,8.62069,0.0377058
1006,11,107,8.62069,0.0377058
1007,11,107,8.62069,0.0377058
1008,11,107,8.62069,0.0377058
1009,11,107,8.62069,0.0377058
1010,11,107,8.62069,0.0377058
1011,11,107,8.62069,0.0377058
1012,11,107,8.62069,0.0377058
1013,11,107,8.62069,0.0377058
1014,11,107,8.62069,0.0377058
1015,11,107,8.62069,0.0377058
1016,11,107,10,0.0437387
1017,11,107,6.09756,0.02667
1018,11,107,6.09756,0.02667
1019,11,107,7.35294,0.0321608
1020,11,107,8,0.034991
1021,11,107,8,0.034991
1022,11,111,4.09836,0.0179257
1023,11,107,4.09836,0.0179257
1024,11,107,4.09836,0.0179257
1025,11,99,4.09836,0.0179257
1026,11,107,4.09836,0.0179257
1027,11,107,4.09836,0.0179257
1028,11,107,4.09836,0.0179257
1029,11,107,4.09836,0.0179257
1030,11,107,4.09836,0.0179257
1031,11,107,4.09836,0.0179257
1032,11,107,4.09836,0.0179257
1033,11,107,4.09836,0.0179257
1034,11,123,0.170184,0.000744362
1035,11,107,0.211685,0.000925884
1036,11,107,0.0689655,0.000301646
1037,11,107,0.0646162,0.000282623
1038,11,107,0.0646162,0.000282623
1039,11,107,0.0646162,0.000282623
1040,11,107,0.0646162,0.000282623
1041,11,111,0.0646162,0.000282623
1042,11,107,0.0646162,0.000282623
1043,11,107,0.0646162,0.000282623
1044,11,107,0.0656642,0.000287207
1045,11,110,0.0646162,0.000282623
1046,11,107,0.0646162,0.000282623
1047,11,107,0.0646162,0.000282623
1048,11,107,0.0737681,0.000322652
1049,11,107,0.0646162,0.000282623
1050,11,107,0.0646162,0.000282623
1051,11,107,0.0646162,0.000282623
1052,11,107,0.0656642,0.000287207
1053,11,107,0.0646162,0.000282623
1054,11,107,0.0646162,0.000282623
1055,11,107,0.0646162,0.000282623
1056,11,107,0.0646162,0.000282623
1057,11,107,0.0646162,0.000282623
1058,11,111,0.0646162,0.000282623
1059,11,111,0.0507614,0.000222024
1060,11,111,0.0646162,0.000282623
1061,11,106,0.0646162,0.000282623
1062,11,103,0.0616181,0.00026951
1063,11,103,0.0646162,0.000282623
1064,11,103,0.0646162,0.000282623
1065,11,103,0.0646162,0.000282623
1066,11,103,0.0646162,0.000282623
1067,11,103,0.0606649,0.000265341
1068,11,105,0.0646162,0.000282623
1069,11,105,0.0646162,0.000282623
1070,11,105,0.0646162,0.000282623
1071,11,106,0.0667379,0.000291903
1072,11,104,0.0737681,0.000322652
1073,11,106,0.0646162,0.000282623
1074,11,106,0.0625939,0.000273778
1075,11,106,0.0507614,0.000222024
1076,11,106,0.0667379,0.000291903
1077,11,99,0.0737681,0.000322652
1078,11,99,0.063593,0.000278148
1079,11,107,0.0656642,0.000287207
1080,11,99,0.0514907,0.000225214
1081,11,99,0.0507614,0.000222024
1082,11,99,0.0656642,0.000287207
1083,11,105,0.0625939,0.000273778
1084,11,99,0.0667379,0.000291903
1085,11,99,0.0667379,0.000291903
1086,11,99,0.0667379,0.000291903
1087,11,115,0.0667379,0.000291903
1088,11,98,0.0667379,0.000291903
1089,11,99,0.0667379,0.000291903
1090,11,99,0.0667379,0.000291903
1091,11,99,0.0667379,0.000291903
1092,11,99,0.067838,0.000296715
1093,11,99,0.0656642,0.000287207
1094,11,99,0.0667379,0.000291903
1095,11,99,0.0667379,0.000291903
1096,11,97,0.0667379,0.000291903
1097,11,99,0.0667379,0.000291903
1098,11,99,0.0667379,0.000291903
1099,11,127,0.0667379,0.000291903
1100,11,123,0.0667379,0.000291903
1101,12,107,8.62069,0.0116812
1102,12,107,8.62069,0.0116812
1103,12,107,8.62069,0.0116812
1104,12,107,8.62069,0.0116812
1105,12,107,8.62069,0.0116812
1106,12,107,8.62069,0.0116812
1107,12,107,8.62069,0.0116812
1108,12,107,8.62069,0.0116812
1109,12,107,8.62069,0.0116812
1110,12,107,8.62069,0.0116812
1111,12,107,8.62069,0.0116812
1112,12,107,8.62069,0.0116812
1113,12,107,8.62069,0.0116812
1114,12,107,8.62069,0.0116812
1115,12,75,8.62069,0.0116812
1116,12,107,8.62069,0.0116812
1117,12,107,8.62069,0.0116812
1118,12,107,8.62069,0.0116812
1119,12,123,8.62069,0.0116812
1120,12,107,8.62069,0.0116812
1121,12,107,8.62069,0.0116812
1122,12,127,10,0.0135502
1123,12,107,8.62069,0.0116812
1124,12,111,8.62069,0.0116812
1125,12,107,4.09836,0.00555334
1126,12,107,8.62069,0.0116812
1127,12,99,8.62069,0.0116812
1128,12,106,8.62069,0.0116812
1129,12,107,8.62069,0.0116812
1130,12,107,8.62069,0.0116812
1131,12,107,8.62069,0.0116812
1132,12,111,8.62069,0.0116812
1133,12,107,8.62069,0.0116812
1134,12,107,4.09836,0.00555334
1135,12,107,8.62069,0.0116812
1136,12,123,8.62069,0.0116812
1137,12,41,8.62069,0.0116812
1138,12,107,8.62069,0.0116812
1139,12,107,8.62069,0.0116812
1140,12,171,8.62069,0.0116812
1141,12,235,10,0.0135502
1142,12,235,8.62069,0.0116812
1143,12,239,8.62069,0.0116812
1144,12,235,8.62069,0.0116812
1145,12,235,9.90099,0.013416
1146,12,235,8.62069,0.0116812
1147,12,238,8.62069,0.0116812
1148,12,235,8.62069,0.0116812
1149,12,235,8.62069,0.0116812
1150,12,235,8.62069,0.0116812
1151,12,235,8.62069,0.0116812
1152,12,235,8.62069,0.0116812
1153,12,235,8.62069,0.0116812
1154,12,235,8.62069,0.0116812
1155,12,235,8.62069,0.0116812
1156,12,235,8.62069,0.0116812
1157,12,235,8.62069,0.0116812
1158,12,235,10,0.0135502
1159,12,235,10,0.0135502
1160,12,239,10,0.0135502
1161,12,239,8,0.0108401
1162,12,239,6.09756,0.00826229
1163,12,238,6.09756,0.00826229
1164,12,231,6.09756,0.00826229
1165,12,230,6.09756,0.00826229
1166,12,231,6.09756,0.00826229
1167,12,231,6.09756,0.00826229
1168,12,231,7.35294,0.00996335
1169,12,231,7.35294,0.00996335
1170,12,233,7.35294,0.00996335
1171,12,233,8,0.0108401
1172,12,233,6.71141,0.00909407
1173,12,202,8,0.0108401
1174,12,232,8,0.0108401
1175,12,234,8,0.0108401
1176,12,226,8,0.0108401
1177,12,234,4.09836,0.00555334
1178,12,234,4.09836,0.00555334
1179,12,227,8.62069,0.0116812
1180,12,234,4.09836,0.00555334
1181,12,235,4.09836,0.00555334
1182,12,227,4.09836,0.00555334
1183,12,99,7.35294,0.00996335
1184,12,99,4.09836,0.00555334
1185,12,105,4.09836,0.00555334
1186,12,99,4.09836,0.00555334
1187,12,99,8.62069,0.0116812
1188,12,99,3.71747,0.00503723
1189,12,115,4.09836,0.00555334
1190,12,226,4.09836,0.00555334
1191,12,227,4.09836,0.00555334
1192,12,227,4.09836,0.00555334
1193,12,227,4.09836,0.00555334
1194,12,227,4.09836,0.00555334
1195,12,99,4.09836,0.00555334
1196,12,99,4.09836,0.00555334
1197,12,99,4.09836,0.00555334
1198,12,99,4.09836,0.00555334
1199,12,99,3.37838,0.00457776
1200,12,123,2.80899,0.00380622
1201,13,111,10,0.0272366
1202,13,111,10,0.0272366
1203,13,111,8.62069,0.0234798
1204,13,111,8.62069,0.0234798
1205,13,111,8.62069,0.0234798
1206,13,111,8.62069,0.0234798
1207,13,110,8.62069,0.0234798
1208,13,111,8.62069,0.0234798
1209,13,111,8.62069,0.0234798
1210,13,111,8.62069,0.0234798
1211,13,111,8.62069,0.0234798
1212,13,111,8.62069,0.0234798
1213,13,111,8.62069,0.0234798
1214,13,111,8.62069,0.0234798
1215,13,111,8.62069,0.0234798
1216,13,111,8.62069,0.0234798
1217,13,127,8.62069,0.0234798
1218,13,111,8.62069,0.0234798
1219,13,109,8.62069,0.0234798
1220,13,107,8.62069,0.0234798
1221,13,107,8.62069,0.0234798
1222,13,107,8.62069,0.0234798
1223,13,107,8.62069,0.0234798
1224,13,107,8.62069,0.0234798
1225,13,107,8,0.0217892
1226,13,75,8.62069,0.0234798
1227,13,107,8.62069,0.0234798
1228,13,107,8.62069,0.0234798
1229,13,107,8.62069,0.0234798
1230,13,107,8.62069,0.0234798
1231,13,107,8.62069,0.0234798
1232,13,107,8.62069,0.0234798
1233,13,111,8.62069,0.0234798
1234,13,107,7.35294,0.0200269
1235,13,107,8.62069,0.0234798
1236,13,107,4.09836,0.0111625
1237,13,107,2.80899,0.00765072
1238,13,107,4.09836,0.0111625
1239,13,107,4.09836,0.0111625
1240,13,107,4.09836,0.0111625
1241,13,107,4.09836,0.0111625
1242,13,107,4.09836,0.0111625
1243,13,107,4.09836,0.0111625
1244,13,43,4.09836,0.0111625
1245,13,107,4.09836,0.0111625
1246,13,107,4.09836,0.0111625
1247,13,107,4.09836,0.0111625
1248,13,107,4.09836,0.0111625
1249,13,107,4.09836,0.0111625
1250,13,107,4.09836,0.0111625
1251,13,107,0.716332,0.00195104
1252,13,107,0.2,0.000544731
1253,13,107,0.27027,0.000736123
1254,13,107,0.0646162,0.000175992
1255,13,107,0.0646162,0.000175992
1256,13,107,0.0606649,0.00016523
1257,13,107,0.0646162,0.000175992
1258,13,107,0.0646162,0.000175992
1259,13,111,0.0646162,0.000175992
1260,13,107,0.0616181,0.000167826
1261,13,107,0.0646162,0.000175992
1262,13,107,0.0646162,0.000175992
1263,13,107,0.0646162,0.000175992
1264,13,106,0.0646162,0.000175992
1265,13,106,0.0646162,0.000175992
1266,13,107,0.0646162,0.000175992
1267,13,107,0.0646162,0.000175992
1268,13,107,0.0646162,0.000175992
1269,13,107,0.0646162,0.000175992
1270,13,107,0.0646162,0.000175992
1271,13,107,0.0646162,0.000175992
1272,13,107,0.0646162,0.000175992
1273,13,107,0.0606649,0.00016523
1274,13,107,0.0606649,0.00016523
1275,13,107,0.0606649,0.00016523
1276,13,107,0.0616181,0.000167826
1277,13,75,0.0689655,0.000187838
1278,13,107,0.0701213,0.000190986
1279,13,107,0.0689655,0.000187838
1280,13,75,0.0689655,0.000187838
1281,13,107,0.0689655,0.000187838
1282,13,105,0.0689655,0.000187838
1283,13,105,0.0667379,0.000181771
1284,13,115,0.0667379,0.000181771
1285,13,115,0.0667379,0.000181771
1286,13,123,0.119318,0.00032498
1287,13,127,0.067838,0.000184767
1288,13,99,0.0656642,0.000178847
1289,13,123,0.0750469,0.000204402
1290,13,107,0.0656642,0.000178847
1291,13,99,0.0656642,0.000178847
1292,13,99,0.0737681,0.000200919
1293,13,99,0.0656642,0.000178847
1294,13,99,0.0646162,0.000175992
1295,13,99,0.0737681,0.000200919
1296,13,99,0.0750469,0.000204402
1297,13,35,0.0737681,0.000200919
1298,13,99,0.0737681,0.000200919
1299,13,99,0.0737681,0.000200919
1300,13,123,0.0737681,0.000200919
1301,14,111,10,0.0128381
1302,14,111,10,0.0128381
1303,14,111,10,0.0128381
1304,14,111,10,0.0128381
1305,14,103,10,0.0128381
1306,14,111,10,0.0128381
1307,14,111,9.90099,0.012711
1308,14,111,10,0.0128381
1309,14,111,10,0.0128381
1310,14,111,10,0.0128381
1311,14,111,10,0.0128381
1312,14,109,10,0.0128381
1313,14,111,10,0.0128381
1314,14,110,10,0.0128381
1315,14,111,10,0.0128381
1316,14,111,10,0.0128381
1317,14,111,10,0.0128381
1318,14,111,9.61538,0.0123443
1319,14,111,8.62069,0.0110673
1320,14,111,8.62069,0.0110673
1321,14,111,8.62069,0.0110673
1322,14,111,8.62069,0.0110673
1323,14,111,8.62069,0.0110673
1324,14,111,8.62069,0.0110673
1325,14,109,8.62069,0.0110673
1326,14,107,8.62069,0.0110673
1327,14,107,8.62069,0.0110673
1328,14,107,8.62069,0.0110673
1329,14,107,8.62069,0.0110673
1330,14,107,8.62069,0.0110673
1331,14,107,10,0.0128381
1332,14,111,8.62069,0.0110673
1333,14,107,8.62069,0.0110673
1334,14,107,8.62069,0.0110673
1335,14,107,8.62069,0.0110673
1336,14,99,8.62069,0.0110673
1337,14,107,8.62069,0.0110673
1338,14,109,8.62069,0.0110673
1339,14,107,8.62069,0.0110673
1340,14,107,8.62069,0.0110673
1341,14,107,8.62069,0.0110673
1342,14,107,8.62069,0.0110673
1343,14,107,8.62069,0.0110673
1344,14,107,8.62069,0.0110673
1345,14,107,8.62069,0.0110673
1346,14,107,8.62069,0.0110673
1347,14,107,8.62069,0.0110673
1348,14,107,8.62069,0.0110673
1349,14,107,8.62069,0.0110673
1350,14,99,8.62069,0.0110673
1351,14,107,8.62069,0.0110673
1352,14,107,8.62069,0.0110673
1353,14,107,8.62069,0.0110673
1354,14,107,8.62069,0.0110673
1355,14,107,8.62069,0.0110673
1356,14,107,10,0.0128381
1357,14,107,8.62069,0.0110673
1358,14,107,8.62069,0.0110673
1359,14,107,8.62069,0.0110673
1360,14,107,8.62069,0.0110673
1361,14,99,8,0.0102705
1362,14,107,8,0.0102705
1363,14,111,8.62069,0.0110673
1364,14,107,8.62069,0.0110673
1365,14,107,8.62069,0.0110673
1366,14,111,8.62069,0.0110673
1367,14,107,8.62069,0.0110673
1368,14,234,8.62069,0.0110673
1369,14,234,8.62069,0.0110673
1370,14,235,8.62069,0.0110673
1371,14,235,8.62069,0.0110673
1372,14,235,8.62069,0.0110673
1373,14,235,8.62069,0.0110673
1374,14,235,8.62069,0.0110673
1375,14,235,8.62069,0.0110673
1376,14,235,8.62069,0.0110673
1377,14,235,7.35294,0.00943979
1378,14,235,7.35294,0.00943979
1379,14,235,8.62069,0.0110673
1380,14,235,8.62069,0.0110673
1381,14,235,4.09836,0.00526152
1382,14,235,4.09836,0.00526152
1383,14,235,4.09836,0.00526152
1384,14,233,8.62069,0.0110673
1385,14,233,4.09836,0.00526152
1386,14,243,4.09836,0.00526152
1387,14,243,4.09836,0.00526152
1388,14,250,4.09836,0.00526152
1389,14,227,4.09836,0.00526152
1390,14,251,4.09836,0.00526152
1391,14,235,4.09836,0.00526152
1392,14,227,4.09836,0.00526152
1393,14,227,4.09836,0.00526152
1394,14,227,2.80899,0.00360621
1395,14,227,0.716332,0.000919636
1396,14,227,0.211685,0.000271764
1397,14,227,0.716332,0.000919636
1398,14,227,0.716332,0.000919636
1399,14,227,2.80899,0.00360621
1400,14,251,0.170184,0.000218484
1401,15,111,10,0.0166381
1402,15,111,10,0.0166381
1403,15,111,10,0.0166381
1404,15,111,10,0.0166381
1405,15,111,10,0.0166381
1406,15,111,10,0.0166381
1407,15,111,10,0.0166381
1408,15,79,10,0.0166381
1409,15,111,10,0.0166381
1410,15,111,10,0.0166381
1411,15,111,9.61538,0.0159982
1412,15,111,10,0.0166381
1413,15,111,9.90099,0.0164734
1414,15,111,10,0.0166381
1415,15,111,10,0.0166381
1416,15,111,10,0.0166381
1417,15,127,10,0.0166381
1418,15,111,10,0.0166381
1419,15,111,10,0.0166381
1420,15,111,10,0.0166381
1421,15,111,10,0.0166381
1422,15,111,10,0.0166381
1423,15,111,10,0.0166381
1424,15,111,9.61538,0.0159982
1425,15,111,10,0.0166381
1426,15,109,9.61538,0.0159982
1427,15,109,10,0.0166381
1428,15,107,10,0.0166381
1429,15,111,6.09756,0.0101452
1430,15,110,8.62069,0.0143432
1431,15,110,8.62069,0.0143432
1432,15,111,8.62069,0.0143432
1433,15,111,8.62069,0.0143432
1434,15,111,8.62069,0.0143432
1435,15,111,8.62069,0.0143432
1436,15,103,8.62069,0.0143432
1437,15,111,8.62069,0.0143432
1438,15,111,8.62069,0.0143432
1439,15,110,4.09836,0.00681891
1440,15,111,8.62069,0.0143432
1441,15,111,8.62069,0.0143432
1442,15,127,8.62069,0.0143432
1443,15,127,8.62069,0.0143432
1444,15,111,8.62069,0.0143432
1445,15,111,8.62069,0.0143432
1446,15,111,8.62069,0.0143432
1447,15,111,8.62069,0.0143432
1448,15,111,8.62069,0.0143432
1449,15,111,8.62069,0.0143432
1450,15,111,8.62069,0.0143432
1451,15,111,8.62069,0.0143432
1452,15,109,4.09836,0.00681891
1453,15,109,8.62069,0.0143432
1454,15,111,8.62069,0.0143432
1455,15,111,8.62069,0.0143432
1456,15,109,8.62069,0.0143432
1457,15,109,8.62069,0.0143432
1458,15,111,8.62069,0.0143432
1459,15,111,8.62069,0.0143432
1460,15,127,8.62069,0.0143432
1461,15,111,8.62069,0.0143432
1462,15,103,8.62069,0.0143432
1463,15,107,4.09836,0.00681891
1464,15,106,8.62069,0.0143432
1465,15,107,8.62069,0.0143432
1466,15,107,8.62069,0.0143432
1467,15,107,8.62069,0.0143432
1468,15,107,0.0656642,0.000109253
1469,15,107,0.0656642,0.000109253
1470,15,107,0.0646162,0.000107509
1471,15,107,0.0646162,0.000107509
1472,15,99,0.0646162,0.000107509
1473,15,107,0.0646162,0.000107509
1474,15,107,0.0646162,0.000107509
1475,15,107,0.0646162,0.000107509
1476,15,99,0.0646162,0.000107509
1477,15,111,0.0646162,0.000107509
1478,15,107,0.0646162,0.000107509
1479,15,107,0.0646162,0.000107509
1480,15,107,0.0646162,0.000107509
1481,15,107,0.0646162,0.000107509
1482,15,107,0.0646162,0.000107509
1483,15,107,0.0646162,0.000107509
1484,15,107,0.0667379,0.000111039
1485,15,99,0.0667379,0.000111039
